City ->;Malmö;;;Östersund;;;Kiruna;;
2013/11/21;2;5;Partly Cloudy;-10;-5;Partly Cloudy;n/a;n/a;n/a
2013/11/22;3;6;Light Rain;-10;1;Fair;n/a;n/a;n/a
2013/11/23;3;7;Cloudy;-3;3;Mostly Cloudy;n/a;n/a;n/a
2013/11/24;0;7;Sunny;-4;1;Light Snow;n/a;n/a;n/a
2013/11/25;-2;3;Sunny;-3;1;Fair;n/a;n/a;n/a
2013/11/26;-4;4;Sunny;0;6;Cloudy;n/a;n/a;n/a
2013/11/27;4;9;Cloudy;0;8;Partly Cloudy/Windy;n/a;n/a;n/a
2013/11/28;6;9;Sunny/Windy;-1;2;Mostly Cloudy;n/a;n/a;n/a
2013/11/29;3;6;Light Rain;-4;0;Fair;n/a;n/a;n/a
2013/11/30;2;6;Mostly Cloudy;-4;2;Light Snow;n/a;n/a;n/a
2013/12/01;4;9;Partly Cloudy;-2;3;Partly Cloudy/Windy;n/a;n/a;n/a
2013/12/02;-3;7;Sunny;-2;6;Cloudy;n/a;n/a;n/a
2013/12/03;4;6;Cloudy;0;6;Fair;n/a;n/a;n/a
2013/12/04;4;7;Cloudy;-3;1;Fair;n/a;n/a;n/a
2013/12/05;3;6;Mostly Cloudy;-7;-1;Fair;n/a;n/a;n/a
2013/12/06;1;4;Sunny/Windy;-8;-5;Fair;n/a;n/a;n/a
2013/12/07;-4;2;Fair;-12;-7;Fair;n/a;n/a;n/a
2013/12/08;-7;8;Light Rain;-12;-8;Fair;n/a;n/a;n/a
2013/12/09;3;7;Cloudy;-9;-4;Mostly Cloudy;n/a;n/a;n/a
2013/12/10;6;8;Cloudy;-4;4;Fair;n/a;n/a;n/a
2013/12/11;5;7;Mostly Cloudy;1;10;Mostly Cloudy;n/a;n/a;n/a
2013/12/12;2;6;Mostly Cloudy;2;8;Fair;n/a;n/a;n/a
2013/12/13;3;7;Light Rain;-6;2;Fair;n/a;n/a;n/a
2013/12/14;3;6;Mostly Cloudy;-4;-2;Light Snow;n/a;n/a;n/a
2013/12/15;3;8;Cloudy;-5;2;Mostly Cloudy;n/a;n/a;n/a
2013/12/16;5;9;Cloudy;1;6;Cloudy;n/a;n/a;n/a
2013/12/17;0;8;Cloudy;-1;2;Rain and Snow;n/a;n/a;n/a
2013/12/18;-1;6;Fog;-2;1;Partly Cloudy;n/a;n/a;n/a
2013/12/19;4;7;Clear;0;1;Mostly Cloudy;n/a;n/a;n/a
2013/12/20;2;6;Cloudy;-6;1;Partly Cloudy;n/a;n/a;n/a
2013/12/21;5;6;Cloudy;-9;3;n/a;n/a;n/a;n/a
2013/12/22;5;7;Cloudy;-1;3;n/a;n/a;n/a;n/a
2013/12/23;3;6;Light Rain;-4;1;Snow Grains;n/a;n/a;n/a
2013/12/24;6;10;Light Rain/Windy;-4;6;n/a;n/a;n/a;n/a
2013/12/25;4;9;Light Rain;2;5;n/a;n/a;n/a;n/a
2013/12/26;-2;6;Clear;0;5;Partly Cloudy;n/a;n/a;n/a
2013/12/27;4;6;Showers in the Vicinity;0;1;n/a;n/a;n/a;n/a
2013/12/28;3;7;Cloudy;1;5;Partly Cloudy;n/a;n/a;n/a
2013/12/29;3;6;Clear;1;4;Partly Cloudy;n/a;n/a;n/a
2013/12/30;3;6;Mostly Cloudy;-2;2;Mostly Cloudy;n/a;n/a;n/a
2013/12/31;2;6;Partly Cloudy;-1;3;Light Snow;n/a;n/a;n/a
2014/01/01;2;4;Clear;-1;3;n/a;n/a;n/a;n/a
2014/01/02;2;5;Cloudy;0;1;Light Snow;-6;0;Light Snow
2014/01/03;4;7;Light Rain;0;1;Mostly Cloudy;-1;0;Cloudy
2014/01/04;4;7;Mostly Cloudy;1;2;Light Rain;-2;-1;Snow Grains
2014/01/05;5;5;Fair;-4;1;n/a;-1;-1;Cloudy
2014/01/06;6;7;Mostly Cloudy;1;1;Light Snow;-6;-5;Fog
2014/01/07;7;8;Mostly Cloudy;3;4;Cloudy;-4;-3;Light Snow
2014/01/08;7;8;Partly Cloudy;-6;4;n/a;-7;-3;Partly Cloudy
2014/01/09;4;8;Light Rain;-7;-3;Fog;-18;-8;Light Snow
2014/01/10;4;7;Mostly Cloudy/Windy;-15;-7;Light Snow;-19;-15;Light Snow
2014/01/11;4;6;Cloudy;-15;-14;Light Snow;-24;-16;Cloudy
2014/01/12;3;5;n/a;-18;-16;Light Snow;-21;-14;Mostly Cloudy
2014/01/13;-1;2;Light Snow;-18;-16;Light Snow;-21;-14;Mostly Cloudy
2014/01/14;1;4;Cloudy;-17;-13;Mostly Cloudy;-27;-17;Light Snow
2014/01/15;1;3;Cloudy;-17;-12;Light Snow;-23;-11;Light Snow
2014/01/16;0;2;Mostly Cloudy;-14;-10;Cloudy;-28;-21;Light Snow
2014/01/17;0;2;Light Snow/Windy;-16;-11;Cloudy;-29;-20;Partly Cloudy
2014/01/18;1;2;Light Snow/Windy;-17;-11;Light Snow;-28;-22;n/a
2014/01/19;0;2;Cloudy/Windy;-14;-8;Partly Cloudy;-24;-17;n/a
2014/01/20;-1;1;Cloudy/Windy;-11;-9;n/a;-25;-18;n/a
2014/01/21;-1;1;Cloudy/Windy;-13;-10;n/a;-22;-14;n/a
2014/01/22;-4;-2;Mostly Cloudy;-13;-12;Fair;-30;-28;n/a
2014/01/23;-4;-2;Mostly Cloudy;-13;-12;Fair;-30;-28;n/a
2014/01/24;-6;-2;Light Snow;-14;-12;n/a;-30;-25;n/a
2014/01/25;-7;-3;Partly Cloudy;-12;-7;Fair;-35;-28;Partly Cloudy
2014/01/26;-8;-3;Mostly Cloudy;-11;-8;n/a;-29;-18;n/a
2014/01/27;-7;-2;Mostly Cloudy;-9;-6;Light Snow;-27;-12;Snow Grains
2014/01/28;-3;0;Mostly Cloudy;-8;-4;Snow Grains;-18;-13;Light Snow
2014/01/29;-6;-3;Light Snow;-7;-4;Cloudy;-17;-11;Ice Crystals
2014/01/30;-5;-2;Cloudy;-8;-5;Light Snow;-16;-13;n/a
2014/01/31;-3;-1;Light Snow;-7;-4;Cloudy;-15;-10;Light Snow
2014/02/01;-1;3;Cloudy;-8;-4;Ice Crystals;-23;-15;Light Snow
2014/02/02;1;4;Cloudy;-3;2;Light Snow;-21;-5;Light Snow
2014/02/03;-2;2;Clear;-2;4;Mostly Cloudy;-4;-1;Cloudy
2014/02/04;-2;3;Cloudy;-6;0;n/a;-7;3;Partly Cloudy
2014/02/05;-2;4;Partly Cloudy;-2;-1;Cloudy;-11;-4;Cloudy
2014/02/06;0;5;Clear;-3;-2;Cloudy;-5;-4;Cloudy
2014/02/07;3;7;Clear;-3;0;Cloudy;-6;-5;Cloudy
2014/02/08;3;6;Mostly Cloudy;-4;1;Mostly Cloudy;-7;-3;Partly Cloudy
2014/02/09;4;7;Cloudy;-5;1;Partly Cloudy;-3;-1;Mostly Cloudy
2014/02/10;2;7;Cloudy;1;3;Cloudy;-1;0;Light Snow
2014/02/11;1;3;Clear;-2;2;n/a;-2;0;Light Snow
2014/02/12;1;6;Mostly Cloudy;-3;0;Light Snow;-3;-2;Cloudy
2014/02/13;1;7;Clear;-5;0;Cloudy;-4;-3;Cloudy
2014/02/14;2;6;Mostly Cloudy;-1;2;n/a;-4;-1;Light Snow
2014/02/15;3;9;Clear;-1;1;Partly Cloudy;-3;-1;Snow Grains
2014/02/16;3;8;Partly Cloudy;0;2;Partly Cloudy;-4;-2;Light Snow
2014/02/17;2;9;Partly Cloudy;-1;2;Partly Cloudy;-2;-1;Light Snow
2014/02/18;0;8;Clear;-2;1;n/a;-4;-2;Light Snow
2014/02/19;3;6;Clear;-4;-1;n/a;-8;-3;Light Snow
2014/02/20;4;7;Cloudy;-5;-2;Partly Cloudy;-18;-8;Light Snow
2014/02/21;2;8;Light Rain;-6;0;Light Snow;-19;-9;Light Snow
2014/02/22;2;7;Partly Cloudy;-3;2;n/a;-10;-4;Light Snow
2014/02/23;3;9;Cloudy;1;5;n/a;-6;0;Cloudy
2014/02/24;2;10;Clear;5;8;Mostly Cloudy;0;6;Cloudy
2014/02/25;2;8;Clear;1;5;Cloudy;-4;5;Cloudy
2014/02/26;2;9;Clear;-1;1;Mist;-10;-1;n/a
2014/02/27;2;9;Light Rain;0;3;Cloudy;-2;-1;Mostly Cloudy
2014/02/28;3;7;Cloudy;-2;2;Cloudy;-5;-1;Cloudy
2014/03/01;2;7;Mostly Cloudy;-1;1;Light Snow;-4;0;Cloudy
2014/03/02;2;4;Fog;-2;0;Light Snow;-3;-2;Partly Cloudy
2014/03/03;0;6;Partly Cloudy;-3;1;Light Snow;-5;-3;Light Snow
2014/03/04;2;7;Clear;-1;2;n/a;-11;-3;Cloudy
2014/03/05;0;7;Mostly Cloudy;1;3;Mostly Cloudy;-3;1;Snow Grains
2014/03/06;1;6;Cloudy;2;6;Cloudy;-1;1;n/a
2014/03/07;2;9;Clear;0;6;n/a;-3;2;n/a
2014/03/08;1;10;Fair;0;3;Partly Cloudy/Windy;-1;2;Mostly Cloudy
2014/03/09;2;13;Clear;1;9;Light Snow;-2;3;Partly Cloudy
2014/03/10;3;16;Clear;2;6;Cloudy;0;3;Partly Cloudy
2014/03/11;-1;12;Fair;1;5;Mostly Cloudy;-1;5;n/a
2014/03/12;-2;13;Clear;4;6;Cloudy;-4;4;n/a
2014/03/13;-1;13;Clear;2;8;Partly Cloudy;-3;4;Cloudy
2014/03/14;3;11;Partly Cloudy;-1;3;n/a;-3;1;n/a
2014/03/15;6;10;Mostly Cloudy/Windy;-6;0;n/a;-10;-4;Light Snow
2014/03/16;6;8;Light Rain;-8;-2;n/a;-22;-6;Light Snow
2014/03/17;7;10;Mostly Cloudy/Windy;-5;-1;Snow/Windy;-22;-8;n/a
2014/03/18;7;11;Light Rain;-12;-2;Light Snow;-24;-9;Fair
2014/03/19;7;8;Cloudy;-7;-7;Light Snow;-21;-17;Fair
2014/03/20;6;14;Sunny/Windy;-8;5;Cloudy;-23;-9;Fair
2014/03/21;4;12;Partly Cloudy;0;6;Fair;-11;-7;Mostly Cloudy
2014/03/22;2;9;Partly Cloudy;0;6;n/a;-10;-1;Mostly Cloudy
2014/03/23;3;11;Mostly Cloudy;0;4;Fair;-13;-2;Light Snow
2014/03/24;-1;11;Fair;-3;4;Partly Cloudy;-9;0;Fair
2014/03/25;-1;9;Sunny;-5;4;Fair;-10;0;Fair
2014/03/26;-1;7;Mostly Cloudy;-5;5;Fair;-8;4;Sunny
2014/03/27;-2;6;Mostly Cloudy;-5;8;Fair;0;3;Fair
2014/03/28;4;15;Sunny;-3;11;Fair;-4;4;Fair
2014/03/29;1;15;Sunny;1;8;Mostly Cloudy;-5;2;Partly Cloudy
2014/03/30;-1;15;Partly Cloudy;-2;4;Mostly Cloudy;-5;-2;Fair
2014/03/31;-1;14;Sunny;-4;4;Partly Cloudy;-10;-3;Mostly Cloudy
2014/04/01;1;10;Partly Cloudy;-5;3;Fair;-9;-1;Mostly Cloudy
2014/04/02;1;10;Partly Cloudy;-6;2;Fair;-5;0;Fair
2014/04/03;1;13;Partly Cloudy;-3;3;Mostly Cloudy;-8;-2;Fair
2014/04/04;-1;8;Partly Cloudy/Windy;-5;7;Fair;-7;2;Fair
2014/04/05;2;9;Sunny;-4;7;Partly Cloudy;-6;2;Partly Cloudy
2014/04/06;6;12;Rain Shower;-1;8;Fair;-12;-1;Partly Cloudy
2014/04/07;9;14;Cloudy;0;3;Light Snow;-15;-1;Fair
2014/04/08;7;15;Light Rain;0;1;Light Snow Grains;-11;-3;Mostly Cloudy
2014/04/09;6;9;Light Rain/Windy;-2;5;Fair;-5;0;Fair
2014/04/10;4;12;Partly Cloudy;-1;4;Cloudy;-6;1;Fair
2014/04/11;3;11;Partly Cloudy;0;9;Fair;-3;5;Fair
2014/04/12;1;14;Partly Cloudy;0;6;Fair;-1;2;Fair
2014/04/13;7;12;Cloudy/Windy;2;7;Mostly Cloudy;-3;4;Fair
2014/04/14;6;10;Mostly Cloudy;1;7;Mostly Cloudy;-3;4;Fair
2014/04/15;3;12;Partly Cloudy;-1;5;Partly Cloudy;-5;0;Fair
2014/04/16;-2;14;Sunny;0;7;Fair;-10;3;Light Snow
2014/04/17;2;14;Sunny/Windy;2;7;Mostly Cloudy;-1;6;Fair
2014/04/18;3;14;Sunny;1;7;Fair;-3;2;Fair
2014/04/19;1;19;Sunny;0;11;Mostly Cloudy;0;7;Fair
2014/04/20;7;21;Sunny;4;12;Fair;-1;4;Fair
2014/04/21;11;19;Partly Cloudy;4;14;Fair;1;6;Fair
2014/04/22;9;21;Sunny;0;9;Fair;-4;1;Fair
2014/04/23;8;15;Sunny;-2;9;Fair;-4;3;Fair
2014/04/24;6;12;Partly Cloudy;1;13;Fair;-5;8;Fair
2014/04/25;4;21;Sunny;2;15;Fair;n/a;n/a;n/a
2014/04/26;4;22;Sunny;3;15;Fair;n/a;n/a;n/a
2014/04/27;4;21;Sunny;3;16;Fair;n/a;n/a;n/a
2014/04/28;2;22;Sunny;3;10;Fair;n/a;n/a;n/a
2014/04/29;2;22;Sunny;0;7;Mostly Cloudy;n/a;n/a;n/a
2014/04/30;7;19;Partly Cloudy;-1;2;Light Snow;n/a;n/a;n/a
2014/05/01;6;16;Sunny;-2;5;Partly Cloudy;n/a;n/a;n/a
2014/05/02;3;14;Rain;-1;6;Partly Cloudy;n/a;n/a;n/a
2014/05/03;4;16;Sunny;-1;6;Light Rain;n/a;n/a;n/a
2014/05/04;6;16;Partly Cloudy;-1;5;Fair;n/a;n/a;n/a
2014/05/05;1;17;Mostly Cloudy;-3;7;Fair;n/a;n/a;n/a
2014/05/06;8;14;Sunny;0;5;Partly Cloudy;n/a;n/a;n/a
2014/05/07;8;17;Cloudy;-1;4;Light Rain;n/a;n/a;n/a
2014/05/08;9;16;Mostly Cloudy;-1;9;Partly Cloudy;n/a;n/a;n/a
2014/05/09;9;17;Cloudy;1;4;Light Drizzle;n/a;n/a;n/a
2014/05/10;9;16;Partly Cloudy;2;8;Mostly Cloudy;n/a;n/a;n/a
2014/05/11;10;16;Mostly Cloudy;3;9;Rain;n/a;n/a;n/a
2014/05/12;9;15;Mostly Cloudy;5;12;Fair;n/a;n/a;n/a
2014/05/13;9;14;Cloudy;2;10;Fair;n/a;n/a;n/a
2014/05/14;8;16;Partly Cloudy;1;7;Mostly Cloudy;n/a;n/a;n/a
2014/05/15;6;19;Sunny;1;10;Fair;n/a;n/a;n/a
2014/05/16;7;22;Fair;7;16;Fair;n/a;n/a;n/a
2014/05/17;7;22;Fair;7;16;Fair;n/a;n/a;n/a
2014/05/18;9;17;Light Rain;4;22;Fair;n/a;n/a;n/a
2014/05/19;10;21;Partly Cloudy;12;20;Fair;n/a;n/a;n/a
2014/05/20;8;24;Partly Cloudy;11;17;Partly Cloudy;n/a;n/a;n/a
2014/05/21;8;25;Sunny;10;22;Mostly Cloudy;n/a;n/a;n/a
2014/05/22;14;28;Sunny;14;23;Fair;n/a;n/a;n/a
2014/05/23;16;28;Sunny;13;25;Fair;n/a;n/a;n/a
2014/05/24;12;21;Partly Cloudy;12;15;Cloudy;n/a;n/a;n/a
2014/05/25;12;23;Partly Cloudy;6;12;Rain;n/a;n/a;n/a
2014/05/26;9;22;Sunny;5;7;Mostly Cloudy;n/a;n/a;n/a
2014/05/27;8;15;Partly Cloudy;8;12;Fair;n/a;n/a;n/a
2014/05/28;4;15;Mostly Cloudy;3;14;Fair;n/a;n/a;n/a
2014/05/29;3;17;Mostly Cloudy;6;18;Fair;n/a;n/a;n/a
2014/05/30;11;22;Sunny;8;17;Fair;n/a;n/a;n/a
2014/05/31;9;18;Partly Cloudy;6;11;Mostly Cloudy;n/a;n/a;n/a
2014/06/01;9;20;Sunny;6;17;Fair;n/a;n/a;n/a
2014/06/02;7;23;Partly Cloudy;10;22;Fair;n/a;n/a;n/a
2014/06/03;10;17;Mostly Cloudy;10;20;Fair;n/a;n/a;n/a
2014/06/04;11;17;Light Rain;9;16;Cloudy;n/a;n/a;n/a
2014/06/05;11;21;Partly Cloudy;12;22;Fair;n/a;n/a;n/a
2014/06/06;10;19;Rain Shower;13;20;Fair;n/a;n/a;n/a
2014/06/07;9;21;Sunny;12;19;Light Rain;n/a;n/a;n/a
2014/06/08;9;19;Sunny;11;20;Partly Cloudy;n/a;n/a;n/a
2014/06/09;11;24;Sunny;11;16;Fair;n/a;n/a;n/a
2014/06/10;11;29;Sunny;10;21;Partly Cloudy;n/a;n/a;n/a
2014/06/11;14;23;Partly Cloudy;11;21;Fair;n/a;n/a;n/a
2014/06/12;13;23;Partly Cloudy;10;17;Partly Cloudy;n/a;n/a;n/a
2014/06/13;14;21;Light Rain;6;12;Mostly Cloudy;n/a;n/a;n/a
2014/06/14;10;22;Cloudy;5;17;Fair;n/a;n/a;n/a
2014/06/15;7;25;Partly Cloudy;8;12;Cloudy;n/a;n/a;n/a
2014/06/16;10;23;Cloudy;5;10;Partly Cloudy;n/a;n/a;n/a
2014/06/17;8;24;Sunny;6;10;Mostly Cloudy;n/a;n/a;n/a
2014/06/18;12;24;Partly Cloudy;8;12;Mostly Cloudy/Windy;n/a;n/a;n/a
2014/06/19;12;17;Cloudy;5;11;Mostly Cloudy;n/a;n/a;n/a
2014/06/20;12;19;Light Rain;4;8;Mostly Cloudy;n/a;n/a;n/a
2014/06/21;11;16;Light Rain;2;7;Cloudy;n/a;n/a;n/a
2014/06/22;8;17;Showers in the Vicinity;3;10;Mostly Cloudy;n/a;n/a;n/a
2014/06/23;12;18;Light Rain;6;15;Partly Cloudy;n/a;n/a;n/a
2014/06/24;9;21;Partly Cloudy;6;14;Fair;n/a;n/a;n/a
2014/06/25;7;21;Light Rain;7;13;Fair;n/a;n/a;n/a
2014/06/26;7;20;Fair;6;10;Partly Cloudy;n/a;n/a;n/a
2014/06/27;8;21;Partly Cloudy;6;10;Mostly Cloudy;n/a;n/a;n/a
2014/06/28;13;21;Partly Cloudy;7;14;Partly Cloudy;n/a;n/a;n/a
2014/06/29;13;19;Mostly Cloudy;7;12;Light Rain;n/a;n/a;n/a
2014/06/30;13;23;Fair;9;15;Mostly Cloudy;n/a;n/a;n/a
2014/07/01;12;23;Sunny;8;18;Showers in the Vicinity;n/a;n/a;n/a
2014/07/02;11;19;Partly Cloudy;9;19;Partly Cloudy;n/a;n/a;n/a
2014/07/03;13;20;Mostly Cloudy;9;17;Light Rain;n/a;n/a;n/a
2014/07/04;15;27;Sunny;8;20;Fair;n/a;n/a;n/a
2014/07/05;14;27;Sunny;14;24;Fair;n/a;n/a;n/a
2014/07/06;16;27;Sunny;14;23;Fair;n/a;n/a;n/a
2014/07/07;18;27;Thunderstorm;11;24;Partly Cloudy;n/a;n/a;n/a
2014/07/08;17;29;Partly Cloudy;16;25;Partly Cloudy;n/a;n/a;n/a
2014/07/09;18;29;Sunny;16;27;Fair;n/a;n/a;n/a
2014/07/10;17;29;Sunny;18;27;Fair;n/a;n/a;n/a
2014/07/11;13;26;Sunny;16;24;Fair;n/a;n/a;n/a
2014/07/12;12;22;Partly Cloudy;16;24;Fair;n/a;n/a;n/a
2014/07/13;13;21;Cloudy;13;23;Fair;n/a;n/a;n/a
2014/07/14;14;20;Rain Shower;15;20;Partly Cloudy;n/a;n/a;n/a
2014/07/15;17;25;Partly Cloudy;15;17;Showers in the Vicinity;n/a;n/a;n/a
2014/07/16;14;22;Sunny;12;16;Cloudy;n/a;n/a;n/a
2014/07/17;12;23;Fair;11;21;Fair;n/a;n/a;n/a
2014/07/18;13;26;Fair;13;19;Partly Cloudy;12;21;Partly Cloudy
2014/07/19;12;28;Partly Cloudy;12;22;Partly Cloudy;14;22;Partly Cloudy
2014/07/20;13;27;Sunny;13;24;Partly Cloudy;12;24;Partly Cloudy
2014/07/21;15;28;Sunny;16;25;Partly Cloudy;14;26;Fair
2014/07/22;13;31;Sunny;17;28;Fair;14;26;Fair
2014/07/23;14;30;Sunny;18;27;Fair;12;25;Fair
2014/07/24;13;31;Sunny;17;27;Fair;13;24;Fair
2014/07/25;13;31;Sunny;18;26;Fair;11;27;Fair
2014/07/26;18;31;Partly Cloudy;16;28;Fair;14;21;Partly Cloudy
2014/07/27;16;32;Sunny;16;28;n/a;13;21;Mostly Cloudy
2014/07/28;16;32;Partly Cloudy;16;23;Partly Cloudy;11;22;Partly Cloudy
2014/07/29;18;31;Sunny;14;23;Fair;10;15;Mostly Cloudy
2014/07/30;16;23;Light Rain;14;25;Partly Cloudy;9;14;Mostly Cloudy
2014/07/31;16;25;Partly Cloudy;13;21;Partly Cloudy;13;20;Partly Cloudy
2014/08/01;16;27;Fair;12;18;Light Rain;9;18;Partly Cloudy
2014/08/02;16;27;Fair;10;22;Fair;7;19;Fair
2014/08/03;19;30;Sunny;15;23;Fair;9;24;Partly Cloudy
2014/08/04;17;22;Fog;17;29;Fair;15;25;Fair
2014/08/05;14;23;Partly Cloudy;16;21;Fair;12;25;Fair
2014/08/06;13;24;Sunny;15;22;Mostly Cloudy;12;26;Partly Cloudy
2014/08/07;11;28;Partly Cloudy;14;22;Fair;12;25;Partly Cloudy
2014/08/08;16;27;Sunny;13;22;Partly Cloudy;8;19;Fair
2014/08/09;15;25;Partly Cloudy;14;23;Fair;6;16;Mostly Cloudy
2014/08/10;11;25;Mostly Cloudy;14;21;Partly Cloudy;9;12;Mostly Cloudy
2014/08/11;18;24;Fair;13;20;Partly Cloudy;9;17;Partly Cloudy
2014/08/12;13;22;Rain Shower;11;18;Mostly Cloudy;10;14;Light Rain
2014/08/13;12;24;Partly Cloudy;11;18;Fair;8;19;Partly Cloudy
2014/08/14;12;25;Fair;10;18;Partly Cloudy;5;17;Partly Cloudy
2014/08/15;13;24;Partly Cloudy;10;16;Fair;4;13;Partly Cloudy
2014/08/16;15;19;Partly Cloudy;7;14;Cloudy;3;11;Partly Cloudy
2014/08/17;12;16;Light Rain;8;13;Light Rain;6;11;Mostly Cloudy
2014/08/18;12;18;Light Rain;9;13;Light Rain;6;12;Mostly Cloudy
2014/08/19;13;20;Cloudy;8;15;Mostly Cloudy;8;12;Cloudy
2014/08/20;13;20;Partly Cloudy/Windy;10;14;Light Rain;7;11;Mostly Cloudy
2014/08/21;12;18;Partly Cloudy;10;14;Partly Cloudy;6;10;Partly Cloudy
2014/08/22;12;20;Mostly Cloudy;10;15;Showers in the Vicinity;4;10;Mostly Cloudy
2014/08/23;12;19;Cloudy;9;14;Mostly Cloudy;5;13;Mostly Cloudy
2014/08/24;11;18;Cloudy;10;12;Light Rain;2;14;Partly Cloudy
2014/08/25;12;19;Showers in the Vicinity;9;13;Mostly Cloudy;2;14;Mostly Cloudy
2014/08/26;9;21;Partly Cloudy;7;16;Partly Cloudy;8;14;Partly Cloudy
2014/08/27;10;21;Partly Cloudy;9;15;Partly Cloudy;6;14;Showers in the Vicinity
2014/08/28;9;21;Sunny;7;16;Mostly Cloudy;8;12;Mostly Cloudy
2014/08/29;6;21;Sunny;9;15;Mostly Cloudy;6;15;Partly Cloudy
2014/08/30;13;19;Light Rain;7;15;Mostly Cloudy;3;17;Partly Cloudy
2014/08/31;13;18;Cloudy;8;13;Mostly Cloudy;4;18;Fair
