City ->;Malmö;;;Östersund;;;Kiruna;;
2013/11/21;2;5;Partly Cloudy;-10;-5;Partly Cloudy;n/a;n/a;n/a
2013/11/22;3;6;Light Rain;-10;1;Fair;n/a;n/a;n/a
2013/11/23;3;7;Cloudy;-3;3;Mostly Cloudy;n/a;n/a;n/a
2013/11/24;0;7;Sunny;-4;1;Light Snow;n/a;n/a;n/a
2013/11/25;-2;3;Sunny;-3;1;Fair;n/a;n/a;n/a
2013/11/26;-4;4;Sunny;0;6;Cloudy;n/a;n/a;n/a
2013/11/27;4;9;Cloudy;0;8;Partly Cloudy/Windy;n/a;n/a;n/a
2013/11/28;6;9;Sunny/Windy;-1;2;Mostly Cloudy;n/a;n/a;n/a
2013/11/29;3;6;Light Rain;-4;0;Fair;n/a;n/a;n/a
2013/11/30;2;6;Mostly Cloudy;-4;2;Light Snow;n/a;n/a;n/a
2013/12/01;4;9;Partly Cloudy;-2;3;Partly Cloudy/Windy;n/a;n/a;n/a
2013/12/02;-3;7;Sunny;-2;6;Cloudy;n/a;n/a;n/a
2013/12/03;4;6;Cloudy;0;6;Fair;n/a;n/a;n/a
2013/12/04;4;7;Cloudy;-3;1;Fair;n/a;n/a;n/a
2013/12/05;3;6;Mostly Cloudy;-7;-1;Fair;n/a;n/a;n/a
2013/12/06;1;4;Sunny/Windy;-8;-5;Fair;n/a;n/a;n/a
2013/12/07;-4;2;Fair;-12;-7;Fair;n/a;n/a;n/a
2013/12/08;-7;8;Light Rain;-12;-8;Fair;n/a;n/a;n/a
2013/12/09;3;7;Cloudy;-9;-4;Mostly Cloudy;n/a;n/a;n/a
2013/12/10;6;8;Cloudy;-4;4;Fair;n/a;n/a;n/a
2013/12/11;5;7;Mostly Cloudy;1;10;Mostly Cloudy;n/a;n/a;n/a
2013/12/12;2;6;Mostly Cloudy;2;8;Fair;n/a;n/a;n/a
2013/12/13;3;7;Light Rain;-6;2;Fair;n/a;n/a;n/a
2013/12/14;3;6;Mostly Cloudy;-4;-2;Light Snow;n/a;n/a;n/a
2013/12/15;3;8;Cloudy;-5;2;Mostly Cloudy;n/a;n/a;n/a
2013/12/16;5;9;Cloudy;1;6;Cloudy;n/a;n/a;n/a
2013/12/17;0;8;Cloudy;-1;2;Rain and Snow;n/a;n/a;n/a
2013/12/18;-1;6;Fog;-2;1;Partly Cloudy;n/a;n/a;n/a
2013/12/19;4;7;Clear;0;1;Mostly Cloudy;n/a;n/a;n/a
2013/12/20;2;6;Cloudy;-6;1;Partly Cloudy;n/a;n/a;n/a
2013/12/21;5;6;Cloudy;-9;3;n/a;n/a;n/a;n/a
2013/12/22;5;7;Cloudy;-1;3;n/a;n/a;n/a;n/a
2013/12/23;3;6;Light Rain;-4;1;Snow Grains;n/a;n/a;n/a
2013/12/24;6;10;Light Rain/Windy;-4;6;n/a;n/a;n/a;n/a
2013/12/25;4;9;Light Rain;2;5;n/a;n/a;n/a;n/a
2013/12/26;-2;6;Clear;0;5;Partly Cloudy;n/a;n/a;n/a
2013/12/27;4;6;Showers in the Vicinity;0;1;n/a;n/a;n/a;n/a
2013/12/28;3;7;Cloudy;1;5;Partly Cloudy;n/a;n/a;n/a
2013/12/29;3;6;Clear;1;4;Partly Cloudy;n/a;n/a;n/a
2013/12/30;3;6;Mostly Cloudy;-2;2;Mostly Cloudy;n/a;n/a;n/a
2013/12/31;2;6;Partly Cloudy;-1;3;Light Snow;n/a;n/a;n/a
2014/01/01;2;4;Clear;-1;3;n/a;n/a;n/a;n/a
2014/01/02;2;5;Cloudy;0;1;Light Snow;-6;0;Light Snow
2014/01/03;4;7;Light Rain;0;1;Mostly Cloudy;-1;0;Cloudy
2014/01/04;4;7;Mostly Cloudy;1;2;Light Rain;-2;-1;Snow Grains
2014/01/05;5;5;Fair;-4;1;n/a;-1;-1;Cloudy
2014/01/06;6;7;Mostly Cloudy;1;1;Light Snow;-6;-5;Fog
2014/01/07;7;8;Mostly Cloudy;3;4;Cloudy;-4;-3;Light Snow
2014/01/08;7;8;Partly Cloudy;-6;4;n/a;-7;-3;Partly Cloudy
2014/01/09;4;8;Light Rain;-7;-3;Fog;-18;-8;Light Snow
2014/01/10;4;7;Mostly Cloudy/Windy;-15;-7;Light Snow;-19;-15;Light Snow
2014/01/11;4;6;Cloudy;-15;-14;Light Snow;-24;-16;Cloudy
2014/01/12;3;5;n/a;-18;-16;Light Snow;-21;-14;Mostly Cloudy
2014/01/13;-1;2;Light Snow;-18;-16;Light Snow;-21;-14;Mostly Cloudy
2014/01/14;1;4;Cloudy;-17;-13;Mostly Cloudy;-27;-17;Light Snow
2014/01/15;1;3;Cloudy;-17;-12;Light Snow;-23;-11;Light Snow
2014/01/16;0;2;Mostly Cloudy;-14;-10;Cloudy;-28;-21;Light Snow
2014/01/17;0;2;Light Snow/Windy;-16;-11;Cloudy;-29;-20;Partly Cloudy
2014/01/18;1;2;Light Snow/Windy;-17;-11;Light Snow;-28;-22;n/a
2014/01/19;0;2;Cloudy/Windy;-14;-8;Partly Cloudy;-24;-17;n/a
2014/01/20;-1;1;Cloudy/Windy;-11;-9;n/a;-25;-18;n/a
2014/01/21;-1;1;Cloudy/Windy;-13;-10;n/a;-22;-14;n/a
2014/01/22;-4;-2;Mostly Cloudy;-13;-12;Fair;-30;-28;n/a
2014/01/23;-4;-2;Mostly Cloudy;-13;-12;Fair;-30;-28;n/a
2014/01/24;-6;-2;Light Snow;-14;-12;n/a;-30;-25;n/a
2014/01/25;-7;-3;Partly Cloudy;-12;-7;Fair;-35;-28;Partly Cloudy
2014/01/26;-8;-3;Mostly Cloudy;-11;-8;n/a;-29;-18;n/a
2014/01/27;-7;-2;Mostly Cloudy;-9;-6;Light Snow;-27;-12;Snow Grains
2014/01/28;-3;0;Mostly Cloudy;-8;-4;Snow Grains;-18;-13;Light Snow
2014/01/29;-6;-3;Light Snow;-7;-4;Cloudy;-17;-11;Ice Crystals
2014/01/30;-5;-2;Cloudy;-8;-5;Light Snow;-16;-13;n/a
2014/01/31;-3;-1;Light Snow;-7;-4;Cloudy;-15;-10;Light Snow
