City ->;Malmö;;;Östersund;;;Kiruna;;
2013/02/05;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/06;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/07;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/08;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/09;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/10;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/11;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/12;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/13;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/14;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/15;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/16;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/17;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/18;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/19;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/20;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/21;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/22;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/23;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/24;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/25;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/26;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/27;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/02/28;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/01;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/02;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/03;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/04;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/05;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/06;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/07;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/08;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/09;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/10;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/11;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/12;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/13;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/14;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/15;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/16;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/17;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/18;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/19;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/20;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/21;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/22;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/23;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/24;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/25;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/26;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/27;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/28;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/29;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/30;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
2013/03/31;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
