City ->;Malmö;;;Östersund;;;Kiruna;;
2013/11/21;2;5;Partly Cloudy;-10;-5;Partly Cloudy;n/a;n/a;n/a
2013/11/22;3;6;Light Rain;-10;1;Fair;n/a;n/a;n/a
2013/11/23;3;7;Cloudy;-3;3;Mostly Cloudy;n/a;n/a;n/a
2013/11/24;0;7;Sunny;-4;1;Light Snow;n/a;n/a;n/a
2013/11/25;-2;3;Sunny;-3;1;Fair;n/a;n/a;n/a
2013/11/26;-4;4;Sunny;0;6;Cloudy;n/a;n/a;n/a
2013/11/27;4;9;Cloudy;0;8;Partly Cloudy/Windy;n/a;n/a;n/a
2013/11/28;6;9;Sunny/Windy;-1;2;Mostly Cloudy;n/a;n/a;n/a
2013/11/29;3;6;Light Rain;-4;0;Fair;n/a;n/a;n/a
2013/11/30;2;6;Mostly Cloudy;-4;2;Light Snow;n/a;n/a;n/a
